"COUNTRY";"YEAR";"SPECIMEN";"GENDER";"ORIGIN";"AGEGROUP";"NUMSAMPLEDPATIENTS";"BATCHID"
"NOR";"2019";"URINE";"F";"UNK";"05<14";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"05<14";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"15<24";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"15<24";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"25<34";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"25<34";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"35<44";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"35<44";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"45<54";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"45<54";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"55<64";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"55<64";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"65<74";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"65<74";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"75<84";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"75<84";"";"DS4"
"NOR";"2019";"URINE";"F";"UNK";"85<";"";"DS4"
"NOR";"2019";"URINE";"F";"CO";"85<";"";"DS4"
"NOR";"2019";"URINE";"UNK";"UNK";"UNK";"";"DS4"
"NOR";"2019";"URINE";"UNK";"CO";"25<34";"";"DS4"
"NOR";"2019";"URINE";"UNK";"CO";"35<44";"";"DS4"
"NOR";"2019";"URINE";"UNK";"CO";"55<64";"";"DS4"
"NOR";"2019";"URINE";"UNK";"CO";"65<74";"";"DS4"
"NOR";"2019";"URINE";"UNK";"CO";"75<84";"";"DS4"
"DEU";"2019";"BLOOD";"M";"UNK";"UNK";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"01<04";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"<1";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"05<14";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"15<24";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"25<34";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"35<44";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"45<54";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"55<64";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"65<74";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"75<84";"";"DS1"
"DEU";"2019";"BLOOD";"M";"UNK";"85<";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"UNK";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"01<04";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"<1";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"05<14";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"15<24";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"25<34";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"35<44";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"45<54";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"55<64";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"65<74";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"75<84";"";"DS1"
"DEU";"2019";"BLOOD";"F";"UNK";"85<";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"UNK";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"01<04";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"<1";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"05<14";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"15<24";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"25<34";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"35<44";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"45<54";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"55<64";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"65<74";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"75<84";"";"DS1"
"DEU";"2019";"BLOOD";"O";"UNK";"85<";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"UNK";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"01<04";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"<1";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"05<14";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"15<24";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"25<34";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"35<44";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"45<54";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"55<64";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"65<74";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"75<84";"";"DS1"
"DEU";"2019";"URINE";"M";"UNK";"85<";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"UNK";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"01<04";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"<1";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"05<14";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"15<24";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"25<34";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"35<44";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"45<54";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"55<64";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"65<74";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"75<84";"";"DS1"
"DEU";"2019";"URINE";"F";"UNK";"85<";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"UNK";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"01<04";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"<1";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"05<14";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"15<24";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"25<34";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"35<44";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"45<54";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"55<64";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"65<74";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"75<84";"";"DS1"
"DEU";"2019";"URINE";"O";"UNK";"85<";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"UNK";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"01<04";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"<1";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"05<14";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"15<24";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"25<34";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"35<44";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"45<54";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"55<64";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"65<74";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"75<84";"";"DS1"
"DEU";"2019";"STOOL";"M";"UNK";"85<";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"UNK";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"01<04";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"<1";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"05<14";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"15<24";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"25<34";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"35<44";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"45<54";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"55<64";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"65<74";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"75<84";"";"DS1"
"DEU";"2019";"STOOL";"F";"UNK";"85<";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"UNK";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"01<04";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"<1";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"05<14";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"15<24";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"25<34";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"35<44";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"45<54";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"55<64";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"65<74";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"75<84";"";"DS1"
"DEU";"2019";"STOOL";"O";"UNK";"85<";"";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"UNK";"17";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"01<04";"70";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"<1";"8";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"<1";"57";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"<1";"266";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"05<14";"30";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"15<24";"6";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"15<24";"13";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"25<34";"11";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"25<34";"36";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"35<44";"16";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"35<44";"51";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"45<54";"25";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"55<64";"20";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"65<74";"11";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"UNK";"24";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"01<04";"11";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"01<04";"40";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"<1";"53";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"<1";"250";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"05<14";"17";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"25<34";"13";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"35<44";"7";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"35<44";"17";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"35<44";"52";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"45<54";"4";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"55<64";"17";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"75<84";"7";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"85<";"9";"DS1"
"MOZ";"2019";"BLOOD";"UNK";"CO";"<1";"36";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"UNK";"4";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"UNK";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"01<04";"4";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"01<04";"11";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"05<14";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"05<14";"7";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"15<24";"1";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"25<34";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"35<44";"3";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"45<54";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"45<54";"7";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"55<64";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"55<64";"4";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"65<74";"3";"DS1"
"MOZ";"2019";"BLOOD";"M";"UNK";"75<84";"1";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"75<84";"3";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"75<84";"6";"DS1"
"MOZ";"2019";"BLOOD";"M";"HO";"85<";"2";"DS1"
"MOZ";"2019";"BLOOD";"M";"CO";"85<";"3";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"UNK";"2";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"UNK";"1";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"<1";"5";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"05<14";"1";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"05<14";"4";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"15<24";"1";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"15<24";"9";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"15<24";"25";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"25<34";"3";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"25<34";"43";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"45<54";"2";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"45<54";"18";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"55<64";"1";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"55<64";"5";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"65<74";"4";"DS1"
"MOZ";"2019";"BLOOD";"F";"CO";"65<74";"6";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"75<84";"3";"DS1"
"MOZ";"2019";"BLOOD";"F";"UNK";"85<";"1";"DS1"
"MOZ";"2019";"BLOOD";"F";"HO";"85<";"2";"DS1"
"MOZ";"2019";"BLOOD";"UNK";"CO";"UNK";"2";"DS1"
"MOZ";"2019";"BLOOD";"UNK";"HO";"<1";"3";"DS1"
"SWE";"2018";"URINE";"M";"UNK";"01<04";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"<1";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"05<14";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"15<24";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"25<34";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"35<44";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"45<54";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"55<64";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"65<74";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"75<84";"";"DS2"
"SWE";"2018";"URINE";"M";"UNK";"85<";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"01<04";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"<1";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"05<14";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"15<24";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"25<34";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"35<44";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"45<54";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"55<64";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"65<74";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"75<84";"";"DS2"
"SWE";"2018";"URINE";"F";"UNK";"85<";"";"DS2"
"SWE";"2019";"BLOOD";"M";"UNK";"01<04";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"<1";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"05<14";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"15<24";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"25<34";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"35<44";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"45<54";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"55<64";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"65<74";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"75<84";"";"DS1"
"SWE";"2019";"BLOOD";"M";"UNK";"85<";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"01<04";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"<1";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"05<14";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"15<24";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"25<34";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"35<44";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"45<54";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"55<64";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"65<74";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"75<84";"";"DS1"
"SWE";"2019";"BLOOD";"F";"UNK";"85<";"";"DS1"
"SWE";"2019";"URINE";"M";"UNK";"01<04";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"<1";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"05<14";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"15<24";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"25<34";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"35<44";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"45<54";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"55<64";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"65<74";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"75<84";"";"DS2"
"SWE";"2019";"URINE";"M";"UNK";"85<";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"01<04";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"<1";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"05<14";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"15<24";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"25<34";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"35<44";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"45<54";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"55<64";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"65<74";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"75<84";"";"DS2"
"SWE";"2019";"URINE";"F";"UNK";"85<";"";"DS2"
"SWE";"2019";"STOOL";"M";"UNK";"01<04";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"<1";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"05<14";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"15<24";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"25<34";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"35<44";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"45<54";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"55<64";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"65<74";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"75<84";"";"DS3"
"SWE";"2019";"STOOL";"M";"UNK";"85<";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"01<04";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"<1";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"05<14";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"15<24";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"25<34";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"35<44";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"45<54";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"55<64";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"65<74";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"75<84";"";"DS3"
"SWE";"2019";"STOOL";"F";"UNK";"85<";"";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"UNK";"5177";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"UNK";"3";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"UNK";"10";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"01<04";"6093";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"01<04";"4";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"01<04";"8";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"<1";"20781";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"<1";"8";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"<1";"7";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"05<14";"3839";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"05<14";"2";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"05<14";"5";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"15<24";"3084";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"15<24";"8";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"15<24";"4";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"25<34";"6375";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"25<34";"12";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"25<34";"13";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"35<44";"7101";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"35<44";"14";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"35<44";"31";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"45<54";"5879";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"45<54";"13";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"45<54";"19";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"55<64";"5330";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"55<64";"10";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"55<64";"15";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"65<74";"3775";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"65<74";"2";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"65<74";"11";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"75<84";"1632";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"75<84";"2";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"75<84";"1";"DS3"
"ZAF";"2019";"BLOOD";"M";"HO";"85<";"1";"DS3"
"ZAF";"2019";"BLOOD";"M";"CO";"85<";"2";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"UNK";"5142";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"UNK";"3";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"UNK";"4";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"01<04";"4769";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"01<04";"1";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"01<04";"4";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"<1";"18361";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"<1";"1";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"<1";"9";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"05<14";"3219";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"05<14";"3";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"05<14";"4";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"15<24";"4826";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"15<24";"2";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"15<24";"9";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"25<34";"8299";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"25<34";"6";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"25<34";"40";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"35<44";"7043";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"35<44";"16";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"35<44";"30";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"45<54";"5216";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"45<54";"4";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"45<54";"16";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"55<64";"5459";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"55<64";"7";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"55<64";"23";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"65<74";"4354";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"65<74";"5";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"65<74";"13";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"75<84";"2470";"DS3"
"ZAF";"2019";"BLOOD";"F";"HO";"75<84";"2";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"75<84";"4";"DS3"
"ZAF";"2019";"BLOOD";"F";"UNK";"85<";"917";"DS3"
"ZAF";"2019";"BLOOD";"F";"CO";"85<";"1";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"CO";"UNK";"1";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"<1";"3049";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"25<34";"183";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"CO";"25<34";"1";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"45<54";"136";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"55<64";"125";"DS3"
"ZAF";"2019";"BLOOD";"M";"UNK";"85<";"416";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"UNK";"1284";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"01<04";"325";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"05<14";"197";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"15<24";"93";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"35<44";"163";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"65<74";"81";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"75<84";"53";"DS3"
"ZAF";"2019";"BLOOD";"UNK";"UNK";"85<";"18";"DS3"
"ZAF";"2019";"STOOL";"M";"UNK";"01<04";"2884";"DS1"
"ZAF";"2019";"STOOL";"M";"UNK";"<1";"3793";"DS1"
